"recording","species","x1","x2","subtype","general","temporaldup","id","BAGI"
"s2lam057_220922_2022-09-23_20-30.WAV","sp6",59.2,59.49866667,"Amphibians","Biophony","N",520,"F"
"s2lam107_231103_2023-11-07_15-40.WAV","sp6",47.05066667,48.02666667,"Amphibians","Biophony","N",302,"F"
"s2lam058_231028_2023-11-02_22-30.WAV","sp6",0.650666667,1.456,"Amphibians","Biophony","N",600,"F"
"s2lam104_231020_2023-10-20_22-40.WAV","sp6",9.68,10.656,"Amphibians","Biophony","N",277,"F"
"s2lam117_231025_2023-10-26_20-00.WAV","sp6",25.74933333,26.34666667,"Amphibians","Biophony","N",808,"F"
"s2lam063_230630_2023-07-03_21-30.WAV","sp6",44.82133333,45.06133333,"Amphibians","Biophony","N",701,"F"
"s2lam040_231110_2023-11-11_09-40.WAV","sp6",2.912,3.888,"Amphibians","Biophony","N",281,"F"
"s2lam141_230820_2023-08-25_01-30.WAV","sp6",27.968,28.272,"Amphibians","Biophony","N",660,"F"
"s2lam126_230820_2023-08-23_10-40.WAV","sp6",32.88533333,33.68,"Amphibians","Biophony","N",404,"F"
"s2lam121_231028_2023-10-28_22-40.WAV","sp6",5.744,6.261333333,"Amphibians","Biophony","N",464,"F"
"s2lam116_231028_2023-10-28_23-00.WAV","sp6",0.8,1.317333333,"Amphibians","Biophony","N",419,"F"
"s2lam126_230820_2023-08-24_01-40.WAV","sp6",34.736,35.33333333,"Amphibians","Biophony","N",775,"F"
"s2lam148_231009_2023-10-14_02-00.WAV","sp6",21.45066667,21.53066667,"Amphibians","Biophony","N",736,"F"
"s2lam074_231027_2023-10-28_20-50.WAV","sp6",13.27466667,13.54133333,"Amphibians","Biophony","N",349,"F"
"s2lam126_230820_2023-08-24_13-10.WAV","sp6",29.22666667,30.02133333,"Amphibians","Biophony","N",394,"F"
"s2lam137_230809_2023-08-13_20-40.WAV","sp6",58.63466667,58.93866667,"Amphibians","Biophony","N",635,"F"
"s2lam074_231027_2023-10-27_23-10.WAV","sp6",3.184,3.450666667,"Amphibians","Biophony","N",330,"F"
"s2lam063_230630_2023-06-30_16-00.WAV","sp6",21.62133333,21.86133333,"Amphibians","Biophony","N",688,"F"
"s2lam049_231016_2023-10-24_10-40.WAV","sp6",8.442666667,8.522666667,"Amphibians","Biophony","N",717,"F"
"s2lam136_231125_2023-11-25_21-30.WAV","sp6",56.832,57.34933333,"Amphibians","Biophony","N",429,"F"
"s2lam154_230811_2023-08-12_20-40.WAV","sp6",10.37866667,10.976,"Amphibians","Biophony","N",800,"F"
"s2lam078_230507_2023-05-13_19-10.WAV","sp6",44.82133333,44.90133333,"Amphibians","Biophony","N",732,"F"
"s2lam113_220922_2022-09-30_21-40.WAV","sp6",51.85066667,52.14933333,"Amphibians","Biophony","N",552,"F"
"s2lam104_231004_2023-10-07_03-20.WAV","sp6",36.48,37.05066667,"Amphibians","Biophony","N",513,"F"
"s2lam069_231020_2023-10-21_07-20.WAV","sp6",9.637333333,10.048,"Amphibians","Biophony","N",232,"F"
"s2lam126_230812_2023-08-17_05-30.WAV","sp6",1.68,1.76,"Amphibians","Biophony","N",739,"F"
"s2lam047_220928_2022-09-30_20-10.WAV","sp6",14.46933333,14.83733333,"Amphibians","Biophony","N",158,"F"
"s2lam063_230630_2023-06-30_15-20.WAV","sp6",47.26933333,47.50933333,"Amphibians","Biophony","N",675,"F"
"s2lam104_231020_2023-10-20_23-10.WAV","sp6",35.68,36.656,"Amphibians","Biophony","N",300,"F"
"s2lam136_231125_2023-11-26_23-50.WAV","sp6",32.656,33.17333333,"Amphibians","Biophony","N",416,"F"
"s2lam088_231011_2023-10-15_22-50.WAV","sp6",45.99466667,46.56533333,"Amphibians","Biophony","N",502,"F"
"s2lam041_231004_2023-10-06_22-10.WAV","sp6",22.976,23.54666667,"Amphibians","Biophony","N",501,"F"
"s2lam126_230820_2023-08-24_06-20.WAV","sp6",37.00266667,37.30666667,"Amphibians","Biophony","N",621,"F"
"s2lam047_220921_2022-09-21_18-30.WAV","sp6",29.06133333,29.17866667,"Amphibians","Biophony","N",96,"F"
"s2lam045_231028_2023-10-31_20-30.WAV","sp6",45.18933333,45.70666667,"Amphibians","Biophony","N",433,"F"
"s2lam143_231005_2023-10-05_23-50.WAV","sp6",23.11466667,23.92,"Amphibians","Biophony","N",565,"F"
"s2lam002_231011_2023-10-13_06-00.WAV","sp6",52.064,52.33066667,"Amphibians","Biophony","N",363,"F"
"s2lam120_230820_2023-08-23_17-10.WAV","sp6",58.35733333,59.152,"Amphibians","Biophony","N",383,"F"
"s2lam065_231010_2023-10-11_06-40.WAV","sp6",52.64,53.43466667,"Amphibians","Biophony","N",400,"F"
"s2lam154_231025_2023-10-30_21-40.WAV","sp6",1.504,2.101333333,"Amphibians","Biophony","N",786,"F"
"s2lam137_230809_2023-08-10_20-20.WAV","sp6",55.872,56.176,"Amphibians","Biophony","N",639,"F"
"s2lam047_220928_2022-10-01_08-10.WAV","sp6",3.584,3.952,"Amphibians","Biophony","N",120,"F"
"s2lam051_230717_2023-07-18_12-00.WAV","sp6",23.49866667,23.76533333,"Amphibians","Biophony","N",356,"F"
"s2lam045_231028_2023-11-01_22-20.WAV","sp6",35.86133333,36.37866667,"Amphibians","Biophony","N",446,"F"
"s2lam088_230829_2023-09-02_21-00.WAV","sp6",33.31733333,33.39733333,"Amphibians","Biophony","N",751,"F"
"s2lam143_231005_2023-10-07_21-30.WAV","sp6",14.208,15.01333333,"Amphibians","Biophony","N",594,"F"
"s2lam077_230823_2023-08-24_14-50.WAV","sp6",51.97866667,52.21333333,"Amphibians","Biophony","N",211,"F"
"s2lam030_230826_2023-08-31_03-00.WAV","sp6",0.64,0.906666667,"Amphibians","Biophony","N",353,"F"
"s2lam093_231020_2023-10-21_12-40.WAV","sp6",28.78933333,29.76533333,"Amphibians","Biophony","N",309,"F"
"s2lam063_230630_2023-07-01_03-40.WAV","sp6",53.96266667,54.20266667,"Amphibians","Biophony","N",678,"F"
"s2lam051_230717_2023-07-18_14-50.WAV","sp6",44.59733333,44.864,"Amphibians","Biophony","N",359,"F"
"s2lam141_230820_2023-08-20_22-30.WAV","sp6",56.8,57.104,"Amphibians","Biophony","N",662,"F"
"s2lam129_230717_2023-07-18_07-20.WAV","sp6",45.472,45.712,"Amphibians","Biophony","N",710,"F"
"s2lam137_230809_2023-08-14_06-10.WAV","sp6",42.608,42.912,"Amphibians","Biophony","N",649,"F"
"s2lam136_231125_2023-11-26_02-20.WAV","sp6",33.98933333,34.50666667,"Amphibians","Biophony","N",434,"F"
"s2lam057_220922_2022-10-02_21-50.WAV","sp6",55.248,55.54666667,"Amphibians","Biophony","N",563,"F"
"s2lam047_220921_2022-09-21_16-00.WAV","sp6",57.74933333,57.86666667,"Amphibians","Biophony","N",95,"F"
"s2lam141_231010_2023-10-13_22-50.WAV","sp6",52.03733333,52.84266667,"Amphibians","Biophony","N",578,"F"
"s2lam116_230822_2023-08-23_17-00.WAV","sp4",57.696,59.99466667,"Birds","Biophony","N",1442,"R"
"s2lam045_230808_2023-08-14_14-40.WAV","sp4",38.46933333,39.28,"Birds","Biophony","N",536,"R"
"s2lam162_231115_2023-11-16_06-10.WAV","sp4",43.34933333,43.73866667,"Birds","Biophony","N",2115,"R"
"s2lam044_220928_2022-10-04_13-50.WAV","sp4",30.8,32.45333333,"Birds","Biophony","N",1053,"R"
"s2lam067_230822_2023-08-24_07-20.WAV","sp4",35.81866667,36.35733333,"Birds","Biophony","N",2256,"R"
"s2lam041_231125_2023-11-28_06-00.WAV","sp4",51.632,52.912,"Birds","Biophony","N",1219,"R"
"s2lam104_231011_2023-10-15_07-30.WAV","sp4",4.618666667,5.168,"Birds","Biophony","N",1544,"R"
"s2lam093_230811_2023-08-15_11-50.WAV","sp4",5.146666667,6.074666667,"Birds","Biophony","N",1653,"R"
"s2lam096_221021_2022-10-21_18-40.WAV","sp4",24.016,25.66933333,"Birds","Biophony","N",1043,"R"
"s2lam030_230826_2023-08-28_18-30.WAV","sp4",15.392,16.20266667,"Birds","Biophony","N",496,"R"
"s2lam096_230807_2023-08-13_10-40.WAV","sp4",2.645333333,3.184,"Birds","Biophony","N",2262,"R"
"s2lam088_230811_2023-08-13_16-40.WAV","sp4",23.21066667,24.13866667,"Birds","Biophony","N",1642,"R"
"s2lam104_231011_2023-10-14_08-10.WAV","sp4",55.184,55.85066667,"Birds","Biophony","N",1176,"R"
"s2lam063_220920_2022-10-01_07-10.WAV","sp4",36.10133333,39.11466667,"Birds","Biophony","N",1771,"R"
"s2lam025_231109_2023-11-09_22-10.WAV","sp4",18.848,20.928,"Birds","Biophony","N",734,"R"
"s2lam107_230819_2023-08-19_18-00.WAV","sp4",57.42933333,57.888,"Birds","Biophony","N",1380,"R"
"s2lam038_230829_2023-08-31_06-30.WAV","sp4",16.416,17.06666667,"Birds","Biophony","N",663,"R"
"s2lam143_230821_2023-08-22_06-40.WAV","sp4",0.864,2.565333333,"Birds","Biophony","N",1007,"R"
"s2lam118_230713_2023-07-15_15-30.WAV","sp4",23.296,23.75466667,"Birds","Biophony","N",1348,"R"
"s2lam076_230622_2023-06-26_07-10.WAV","sp4",52.53333333,53.49333333,"Birds","Biophony","N",2038,"R"
"s2lam136_230727_2023-08-02_17-10.WAV","sp4",48.61333333,49.152,"Birds","Biophony","N",2288,"R"
"s2lam139_230718_2023-07-18_12-50.WAV","sp4",32.35733333,32.96533333,"Birds","Biophony","N",1688,"R"
"s2lam079_230725_2023-07-27_09-10.WAV","sp4",43.93066667,44.53866667,"Birds","Biophony","N",1679,"R"
"s2lam006_230808_2023-08-11_09-10.WAV","sp4",38.07466667,39.37066667,"Birds","Biophony","N",731,"R"
"s2lam076_230622_2023-06-25_11-00.WAV","sp4",56.32,57.28,"Birds","Biophony","N",2030,"R"
"s2lam029_231010_2023-10-14_10-10.WAV","sp4",5.557333333,7.530666667,"Birds","Biophony","N",1981,"R"
"s2lam128_231112_2023-11-13_05-20.WAV","sp4",1.210666667,1.6,"Birds","Biophony","N",2139,"R"
"s2lam081_230520_2023-05-24_10-20.WAV","sp4",16.48533333,18.56,"Birds","Biophony","N",473,"R"
"s2lam047_230807_2023-08-10_05-20.WAV","sp4",36.06933333,37.50933333,"Birds","Biophony","N",2199,"R"
"s2lam107_230725_2023-07-28_08-30.WAV","sp4",49.64266667,50.10133333,"Birds","Biophony","N",1357,"R"
"s2lam079_230725_2023-07-30_17-40.WAV","sp4",36.63466667,37.24266667,"Birds","Biophony","N",1690,"R"
"s2lam139_230822_2023-08-23_10-40.WAV","sp4",26.48,26.93866667,"Birds","Biophony","N",1401,"R"
"s2lam029_231010_2023-10-10_10-20.WAV","sp4",27.00266667,28.976,"Birds","Biophony","N",1960,"R"
"s2lam067_230822_2023-08-22_15-50.WAV","sp4",38.288,39.10933333,"Birds","Biophony","N",1886,"R"
"s2lam076_221102_2022-11-04_15-30.WAV","sp4",36.42666667,38.08,"Birds","Biophony","N",1050,"R"
"s2lam025_230815_2023-08-20_08-20.WAV","sp4",5.968,6.997333333,"Birds","Biophony","N",1107,"R"
"s2lam123_231022_2023-10-23_11-30.WAV","sp4",0.08,2.373333333,"Birds","Biophony","N",1272,"R"
"s2lam139_230822_2023-08-26_09-10.WAV","sp4",0.565333333,1.024,"Birds","Biophony","N",1373,"R"
"s2lam024_230808_2023-08-11_06-20.WAV","sp4",25.35466667,26.79466667,"Birds","Biophony","N",2193,"R"
"s2lam030_230826_2023-08-27_07-10.WAV","sp4",10.224,11.03466667,"Birds","Biophony","N",491,"R"
"s2lam016_230818_2023-08-21_11-00.WAV","sp4",39.408,41.10933333,"Birds","Biophony","N",1030,"R"
"s2lam024_230808_2023-08-13_18-10.WAV","sp4",3.717333333,4.256,"Birds","Biophony","N",2286,"R"
"s2lam049_230622_2023-06-24_10-50.WAV","sp4",50.45333333,51.41333333,"Birds","Biophony","N",2027,"R"
"s2lam115_230726_2023-08-01_13-20.WAV","sp4",42.35733333,43.17866667,"Birds","Biophony","N",1903,"R"
"s2lam067_230822_2023-08-22_17-30.WAV","sp4",49.52533333,50.34666667,"Birds","Biophony","N",1891,"R"
"s2lam072_230812_2023-08-20_07-20.WAV","sp4",52.25066667,53.072,"Birds","Biophony","N",1880,"R"
"s2lam116_230807_2023-08-08_08-20.WAV","sp4",52.66666667,53.20533333,"Birds","Biophony","N",2273,"R"
"s2lam058_220928_2022-10-14_08-00.WAV","sp4",43.21066667,44.864,"Birds","Biophony","N",1066,"R"
"s2lam104_230711_2023-07-14_09-10.WAV","sp4",7.189333333,7.648,"Birds","Biophony","N",1340,"R"
"s2lam023_231117_2023-11-18_04-30.WAV","sp4",32.55466667,34.63466667,"Birds","Biophony","N",733,"R"
"s2lam088_230804_2023-08-08_07-20.WAV","sp4",14.05333333,14.704,"Birds","Biophony","N",641,"R"
"s2lam076_230815_2023-08-19_08-50.WAV","sp4",28.79466667,31.09333333,"Birds","Biophony","N",1443,"R"
"s2lam093_231125_2023-11-27_07-20.WAV","sp4",4.762666667,6.042666667,"Birds","Biophony","N",1249,"R"
"s2lam078_220920_2022-10-04_07-20.WAV","sp4",2.192,5.205333333,"Birds","Biophony","N",1806,"R"
"s2lam093_230829_2023-08-31_09-10.WAV","sp4",28.08533333,29.01333333,"Birds","Biophony","N",1667,"R"
"s2lam130_231108_2023-11-14_04-40.WAV","sp4",15.12533333,17.20533333,"Birds","Biophony","N",737,"R"
"s2lam067_230822_2023-08-23_08-40.WAV","sp4",13.776,15.47733333,"Birds","Biophony","N",1012,"R"
"s2lam025_230815_2023-08-21_17-00.WAV","sp4",6.112,7.141333333,"Birds","Biophony","N",1109,"R"
"s2lam107_231103_2023-11-05_06-40.WAV","sp4",21.83466667,23.05066667,"Birds","Biophony","N",593,"R"
"s2lam044_230622_2023-06-24_10-30.WAV","sp4",19.45066667,20.41066667,"Birds","Biophony","N",2039,"R"
"s2lam067_230822_2023-08-22_09-20.WAV","sp4",17.35466667,17.89333333,"Birds","Biophony","N",2282,"R"
"s2lam047_230807_2023-08-11_05-40.WAV","sp4",50.24533333,51.68533333,"Birds","Biophony","N",2203,"R"
"s2lam088_230711_2023-07-12_13-50.WAV","sp4",45.76533333,46.624,"Birds","Biophony","N",2075,"R"
"s2lam088_230811_2023-08-14_14-10.WAV","sp4",47.456,48.384,"Birds","Biophony","N",1661,"R"
"s2lam107_230703_2023-07-04_12-30.WAV","sp4",6.229333333,7.130666667,"Birds","Biophony","N",868,"R"
"s2lam159_230809_2023-08-12_10-30.WAV","sp4",40.42133333,42.12266667,"Birds","Biophony","N",3483,"R"
"s2lam135_230809_2023-08-10_10-50.WAV","sp4",24.05333333,25.08266667,"Birds","Biophony","N",1126,"R"
"s2lam143_230728_2023-08-08_08-50.WAV","sp4",50.42133333,52.12266667,"Birds","Biophony","N",997,"R"
"s2lam016_230818_2023-08-22_08-30.WAV","sp4",54.02133333,54.672,"Birds","Biophony","N",677,"R"
"s2lam038_231020_2023-10-23_17-00.WAV","sp4",40.50666667,41.952,"Birds","Biophony","N",1140,"R"
"s2lam001_230809_2023-08-12_06-50.WAV","sp4",13.264,15.56266667,"Birds","Biophony","N",1462,"R"
"s2lam079_231103_2023-11-04_16-50.WAV","sp4",28.02666667,29.24266667,"Birds","Biophony","N",619,"R"
"s2lam136_230822_2023-08-25_09-20.WAV","sp4",3.450666667,3.909333333,"Birds","Biophony","N",1395,"R"
"s2lam067_230822_2023-08-22_11-40.WAV","sp4",19.84,20.66133333,"Birds","Biophony","N",1866,"R"
"s2lam082_231019_2023-10-20_08-30.WAV","sp4",29.456,30.44266667,"Birds","Biophony","N",1487,"R"
"s2lam073_231010_2023-10-13_19-00.WAV","sp4",22.34133333,23.19466667,"Birds","Biophony","N",585,"R"
"s2lam054_230812_2023-08-16_18-00.WAV","sp4",41.94133333,42.928,"Birds","Biophony","N",1843,"R"
"s2lam016_231103_2023-11-07_05-50.WAV","sp4",43.54666667,44.56533333,"Birds","Biophony","N",1760,"R"
"s2lam107_230819_2023-08-20_06-50.WAV","sp4",8.778666667,9.808,"Birds","Biophony","N",1128,"R"
"s2lam022_231010_2023-10-13_07-50.WAV","sp4",46.60266667,47.58933333,"Birds","Biophony","N",1472,"R"
"s2lam151_230930_2023-10-08_05-20.WAV","sp4",22.47466667,23.46133333,"Birds","Biophony","N",1489,"R"
"s2lam122_230822_2023-08-29_10-30.WAV","sp4",4.954666667,7.253333333,"Birds","Biophony","N",1459,"R"
"s2lam051_231030_2023-10-31_13-10.WAV","sp4",58.512,59.17866667,"Birds","Biophony","N",1198,"R"
"s2lam093_230811_2023-08-15_11-40.WAV","sp4",49.008,49.936,"Birds","Biophony","N",1632,"R"
"s2lam001_230815_2023-08-19_13-20.WAV","sp4",55.82933333,56.816,"Birds","Biophony","N",1855,"R"
"s2lam135_230809_2023-08-12_14-30.WAV","sp4",49.94133333,50.97066667,"Birds","Biophony","N",1121,"R"
"s2lam023_231028_2023-10-29_08-10.WAV","sp4",17.36533333,22.53333333,"Birds","Biophony","N",1953,"R"
"s2lam029_231010_2023-10-11_16-50.WAV","sp4",9.002666667,10.976,"Birds","Biophony","N",1989,"R"
"s2lam038_230811_2023-08-13_07-30.WAV","sp4",30.16533333,31.09333333,"Birds","Biophony","N",1659,"R"
"s2lam073_230807_2023-08-09_18-10.WAV","sp4",12.07466667,13.37066667,"Birds","Biophony","N",713,"R"
"s2lam054_230705_2023-07-10_08-30.WAV","sp4",38.8,39.65866667,"Birds","Biophony","N",2063,"R"
"s2lam029_231010_2023-10-11_06-00.WAV","sp4",43.70666667,45.68,"Birds","Biophony","N",1988,"R"
"s2lam044_230622_2023-06-24_16-30.WAV","sp4",57.312,58.272,"Birds","Biophony","N",2018,"R"
"s2lam104_230811_2023-08-13_09-00.WAV","sp4",16.50133333,17.42933333,"Birds","Biophony","N",1636,"R"
"s2lam126_231016_2023-10-18_18-30.WAV","sp4",40.28266667,45.45066667,"Birds","Biophony","N",1943,"R"
"s2lam074_231125_2023-11-25_19-40.WAV","sp4",15.02933333,17.10933333,"Birds","Biophony","N",778,"R"
"s2lam067_230822_2023-08-23_15-50.WAV","sp4",43.79733333,44.336,"Birds","Biophony","N",2249,"R"
"s2lam104_230711_2023-07-12_12-40.WAV","sp4",9.258666667,10.16,"Birds","Biophony","N",857,"R"
"s2lam104_230811_2023-08-11_15-00.WAV","sp4",50.38933333,51.31733333,"Birds","Biophony","N",1640,"R"
"s2lam104_230725_2023-07-30_12-40.WAV","sp4",39.60533333,40.21333333,"Birds","Biophony","N",1686,"R"
"s2lam041_230711_2023-07-13_17-10.WAV","sp4",21.63733333,22.096,"Birds","Biophony","N",1370,"R"
"s2lam079_230725_2023-07-26_07-20.WAV","sp4",45.84,46.448,"Birds","Biophony","N",1726,"R"
"s2lam049_230622_2023-06-23_16-30.WAV","sp4",46.352,47.312,"Birds","Biophony","N",2052,"R"
"s2lam079_231027_2023-11-01_11-50.WAV","sp4",1.482666667,2.821333333,"Birds","Biophony","N",918,"R"
"s2lam105_230630_2023-07-02_14-10.WAV","sp4",49.84,50.69866667,"Birds","Biophony","N",2061,"R"
"s2lam054_220928_2022-10-12_05-40.WAV","sp4",24.13866667,25.792,"Birds","Biophony","N",1059,"R"
"s2lam088_231020_2023-10-25_08-50.WAV","sp4",31.31733333,33.024,"Birds","Biophony","N",821,"R"
"s2lam038_230725_2023-07-28_14-50.WAV","sp4",48.26133333,48.86933333,"Birds","Biophony","N",1713,"R"
"s2lam023_231028_2023-10-31_07-10.WAV","sp4",31.95733333,37.12533333,"Birds","Biophony","N",1930,"R"
"s2lam107_230819_2023-08-20_17-50.WAV","sp4",3.269333333,3.728,"Birds","Biophony","N",1417,"R"
"s2lam072_230812_2023-08-19_14-40.WAV","sp4",46.25066667,47.072,"Birds","Biophony","N",1874,"R"
"s2lam107_231125_2023-11-28_11-10.WAV","sp4",16.256,17.536,"Birds","Biophony","N",1217,"R"
"s2lam030_230811_2023-08-20_09-00.WAV","sp4",55.744,56.27733333,"Birds","Biophony","N",2097,"R"
"s2lam038_230725_2023-07-27_14-20.WAV","sp4",0.709333333,1.610666667,"Birds","Biophony","N",853,"R"
"s2lam103_231010_2023-10-12_07-30.WAV","sp4",3.450666667,5.744,"Birds","Biophony","N",1295,"R"
"s2lam024_230808_2023-08-10_05-40.WAV","sp4",39.62666667,41.06666667,"Birds","Biophony","N",2233,"R"
"s2lam107_230725_2023-07-26_16-20.WAV","sp4",52.61333333,53.22133333,"Birds","Biophony","N",1678,"R"
"s2lam179_231124_2023-11-25_14-30.WAV","sp4",50.04266667,51.38133333,"Birds","Biophony","N",931,"R"
"s2lam154_231005_2023-10-05_14-10.WAV","sp4",34.34133333,36.63466667,"Birds","Biophony","N",1297,"R"
"s2lam141_231020_2023-10-23_05-30.WAV","sp4",4.501333333,5.050666667,"Birds","Biophony","N",1547,"R"
"s2lam038_231020_2023-10-24_15-20.WAV","sp4",48.352,50.05866667,"Birds","Biophony","N",838,"R"
"s2lam002_231115_2023-11-17_05-40.WAV","sp4",22.656,23.99466667,"Birds","Biophony","N",906,"R"
"s2lam029_231010_2023-10-11_09-50.WAV","sp4",31.008,32.98133333,"Birds","Biophony","N",1994,"R"
"s2lam081_230520_2023-05-23_11-20.WAV","sp4",16.89066667,18.96533333,"Birds","Biophony","N",468,"R"
"s2lam040_231011_2023-10-12_12-40.WAV","sp4",58.736,59.168,"Birds","Biophony","N",1524,"R"
"s2lam139_230718_2023-07-23_17-40.WAV","sp4",2.469333333,3.077333333,"Birds","Biophony","N",1697,"R"
"s2lam093_230725_2023-07-28_09-50.WAV","sp4",58.28266667,58.89066667,"Birds","Biophony","N",1707,"R"
"s2lam024_230808_2023-08-10_04-40.WAV","sp4",42.50133333,43.94133333,"Birds","Biophony","N",2204,"R"
"s2lam079_231011_2023-10-12_07-20.WAV","sp4",3.146666667,3.578666667,"Birds","Biophony","N",1527,"R"
"s2lam067_230822_2023-08-24_15-10.WAV","sp4",34.13866667,34.96,"Birds","Biophony","N",1899,"R"
"s2lam135_230809_2023-08-13_11-40.WAV","sp4",52.22933333,52.88,"Birds","Biophony","N",647,"R"
"s2lam104_230725_2023-07-28_16-20.WAV","sp4",7.466666667,8.074666667,"Birds","Biophony","N",1708,"R"
"s2lam076_230622_2023-06-25_09-30.WAV","sp4",38.64,39.6,"Birds","Biophony","N",2034,"R"
"s2lam044_230622_2023-06-23_15-50.WAV","sp4",37.552,38.512,"Birds","Biophony","N",2048,"R"
"s2lam044_230815_2023-08-18_09-10.WAV","sp4",40.656,42.95466667,"Birds","Biophony","N",1434,"R"
"s2lam063_230807_2023-08-10_11-40.WAV","sp4",55.024,56.01066667,"Birds","Biophony","N",1818,"R"
"s2lam163_230813_2023-08-14_07-20.WAV","sp4",29.712,31.41333333,"Birds","Biophony","N",1027,"R"
"s2lam016_230829_2023-08-31_07-40.WAV","sp4",9.354666667,9.813333333,"Birds","Biophony","N",1385,"R"
"s2lam107_230725_2023-07-28_12-50.WAV","sp4",15.824,16.28266667,"Birds","Biophony","N",1347,"R"
"s2lam157_230812_2023-08-17_07-50.WAV","sp4",2.858666667,5.157333333,"Birds","Biophony","N",1460,"R"
"s2lam108_231010_2023-10-16_15-20.WAV","sp4",7.669333333,9.962666667,"Birds","Biophony","N",1270,"R"
"s2lam023_231010_2023-10-15_05-40.WAV","sp4",2.778666667,7.946666667,"Birds","Biophony","N",1916,"R"
"s2lam093_230725_2023-07-27_11-50.WAV","sp4",0.528,0.986666667,"Birds","Biophony","N",1341,"R"
"s2lam105_230812_2023-08-14_15-00.WAV","sp4",56.93866667,57.74933333,"Birds","Biophony","N",505,"R"
"s2lam139_230822_2023-08-24_07-20.WAV","sp4",16.18666667,16.72,"Birds","Biophony","N",2109,"R"
"s2lam040_231011_2023-10-12_11-50.WAV","sp4",36.81066667,38.51733333,"Birds","Biophony","N",837,"R"
"s2lam002_230807_2023-08-10_09-30.WAV","sp4",9.664,10.96,"Birds","Biophony","N",712,"R"
"s2lam088_230725_2023-08-01_13-40.WAV","sp4",38.70933333,39.63733333,"Birds","Biophony","N",1671,"R"
"s2lam090_220928_2022-10-13_09-50.WAV","sp4",19.36,21.01333333,"Birds","Biophony","N",1049,"R"
"s2lam016_230811_2023-08-14_10-00.WAV","sp4",54.096,55.024,"Birds","Biophony","N",1628,"R"
"s2lam047_220928_2022-10-13_08-20.WAV","sp4",40.17066667,41.824,"Birds","Biophony","N",1063,"R"
"s2lam049_230815_2023-08-20_07-20.WAV","sp4",3.061333333,5.36,"Birds","Biophony","N",1446,"R"
"s2lam107_230711_2023-07-13_11-40.WAV","sp4",32.45333333,33.35466667,"Birds","Biophony","N",860,"R"
"s2lam135_230809_2023-08-09_09-40.WAV","sp4",46.656,47.68533333,"Birds","Biophony","N",1133,"R"
"s2lam082_231019_2023-10-22_05-30.WAV","sp4",35.25333333,36.24,"Birds","Biophony","N",1513,"R"
"s2lam112_230812_2023-08-15_15-00.WAV","sp4",29.93066667,30.752,"Birds","Biophony","N",1904,"R"
"s2lam076_221102_2022-11-04_15-50.WAV","sp4",50.29866667,51.952,"Birds","Biophony","N",1083,"R"
"s2lam108_231010_2023-10-14_06-00.WAV","sp4",7.504,9.797333333,"Birds","Biophony","N",1268,"R"
"s2lam060_231025_2023-10-28_08-20.WAV","sp4",47.98933333,49.96266667,"Birds","Biophony","N",1982,"R"
"s2lam054_230520_2023-05-24_14-20.WAV","sp4",42.57066667,44.64533333,"Birds","Biophony","N",456,"R"
"s2lam079_230725_2023-07-30_17-10.WAV","sp4",20.37866667,20.83733333,"Birds","Biophony","N",1336,"R"
"s2lam079_230725_2023-07-28_16-30.WAV","sp4",41.12,41.728,"Birds","Biophony","N",1683,"R"
"s2lam162_231115_2023-11-17_13-10.WAV","sp4",53.14133333,53.53066667,"Birds","Biophony","N",2153,"R"
"s2lam063_230807_2023-08-10_11-30.WAV","sp4",8.08,9.066666667,"Birds","Biophony","N",1817,"R"
"s2lam119_231108_2023-11-10_02-50.WAV","sp4",9.264,11.344,"Birds","Biophony","N",751,"R"
"s2lam154_231113_2023-11-17_05-20.WAV","sp4",35.12533333,35.51466667,"Birds","Biophony","N",2155,"R"
"s2lam023_230727_2023-08-02_15-20.WAV","sp4",0.538666667,1.077333333,"Birds","Biophony","N",2285,"R"
"s2lam135_230809_2023-08-12_08-00.WAV","sp4",51.72266667,52.752,"Birds","Biophony","N",1115,"R"
"s2lam107_231103_2023-11-05_06-30.WAV","sp4",35.248,36.464,"Birds","Biophony","N",628,"R"
"s2lam029_231010_2023-10-15_08-30.WAV","sp4",57.49866667,58.352,"Birds","Biophony","N",568,"R"
"s2lam041_231011_2023-10-12_06-30.WAV","sp4",34.048,34.59733333,"Birds","Biophony","N",1554,"R"
"s2lam040_231020_2023-10-24_15-40.WAV","sp4",1.717333333,3.162666667,"Birds","Biophony","N",1155,"R"
"s2lam078_220920_2022-09-30_16-50.WAV","sp4",30.57066667,33.584,"Birds","Biophony","N",1802,"R"
"s2lam022_231019_2023-10-24_09-10.WAV","sp4",58.016,59.98933333,"Birds","Biophony","N",1977,"R"
"s2lam096_231027_2023-10-28_10-50.WAV","sp4",53.856,54.40533333,"Birds","Biophony","N",1537,"R"
"s2lam112_230812_2023-08-20_16-00.WAV","sp4",12.42133333,13.24266667,"Birds","Biophony","N",1901,"R"
"s2lam063_230807_2023-08-08_11-00.WAV","sp4",53.47733333,54.464,"Birds","Biophony","N",1858,"R"
"s2lam143_230728_2023-08-08_07-50.WAV","sp4",52.03733333,53.73866667,"Birds","Biophony","N",1006,"R"
"s2lam017_230823_2023-08-26_16-20.WAV","sp4",54.208,55.01866667,"Birds","Biophony","N",493,"R"
